HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.34 | Tmax = Inf
 HL = 2.000 | t1//t0 = 130.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = Inf
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.100 | alpha = 1.05 | Tmax = 0.490542
 HL = 10.000 | t1//t0 = 120.000 | l1//l0 = 0.500 | alpha = 1.49 | Tmax = Inf
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.300 | alpha = 1.20 | Tmax = 0.118004
 HL = 20.000 | t1//t0 = 20.000 | l1//l0 = 1.000 | alpha = 1.51 | Tmax = 2.735512
 HL = 7.000 | t1//t0 = 12.000 | l1//l0 = 0.007 | alpha = 1.40 | Tmax = 1.737825
 HL = 0.500 | t1//t0 = 70.000 | l1//l0 = 0.050 | alpha = 1.09 | Tmax = 0.132140
 HL = 1.000 | t1//t0 = 70.000 | l1//l0 = 0.010 | alpha = 1.06 | Tmax = 0.328920
 HL = 1.000 | t1//t0 = 70.000 | l1//l0 = 0.002 | alpha = 1.08 | Tmax = 0.364961
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.100 | alpha = 1.31 | Tmax = 1.233534
 HL = 20.000 | t1//t0 = 80.000 | l1//l0 = 1.000 | alpha = 1.52 | Tmax = Inf
 HL = 5.000 | t1//t0 = 210.000 | l1//l0 = 0.700 | alpha = 1.41 | Tmax = Inf
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.100 | alpha = 1.06 | Tmax = 0.198677
 HL = 2.000 | t1//t0 = 100.000 | l1//l0 = 0.700 | alpha = 1.22 | Tmax = Inf
 HL = 2.000 | t1//t0 = 40.000 | l1//l0 = 0.100 | alpha = 1.01 | Tmax = 0.553886
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.007 | alpha = 1.41 | Tmax = 0.227331
 HL = 1.000 | t1//t0 = 4.000 | l1//l0 = 0.010 | alpha = 1.27 | Tmax = 0.112385
 HL = 7.000 | t1//t0 = 60.000 | l1//l0 = 0.070 | alpha = 1.41 | Tmax = 1.821392
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.003 | alpha = 1.23 | Tmax = 0.226787
 HL = 1.000 | t1//t0 = 4.000 | l1//l0 = 0.005 | alpha = 1.08 | Tmax = 0.178315
 HL = 0.500 | t1//t0 = 150.000 | l1//l0 = 0.030 | alpha = 1.06 | Tmax = 0.153958
 HL = 0.500 | t1//t0 = 12.000 | l1//l0 = 0.050 | alpha = 1.21 | Tmax = 0.156252
 HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.500 | alpha = 1.35 | Tmax = 0.108309
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.030 | alpha = 1.10 | Tmax = 0.226895
 HL = 1.000 | t1//t0 = 150.000 | l1//l0 = 0.070 | alpha = 1.26 | Tmax = 0.166557
 HL = 1.000 | t1//t0 = 130.000 | l1//l0 = 1.000 | alpha = 1.00 | Tmax = 0.113729
 HL = 0.500 | t1//t0 = 160.000 | l1//l0 = 0.500 | alpha = 1.01 | Tmax = 0.172651
 HL = 7.000 | t1//t0 = 5.000 | l1//l0 = 1.000 | alpha = 1.14 | Tmax = 1.801937
 HL = 1.000 | t1//t0 = 2.000 | l1//l0 = 0.003 | alpha = 1.42 | Tmax = 0.099377
 HL = 0.500 | t1//t0 = 40.000 | l1//l0 = 0.001 | alpha = 1.37 | Tmax = 0.122690
 HL = 7.000 | t1//t0 = 90.000 | l1//l0 = 0.500 | alpha = 1.36 | Tmax = Inf
 HL = 5.000 | t1//t0 = 130.000 | l1//l0 = 1.000 | alpha = 1.50 | Tmax = Inf
 HL = 1.000 | t1//t0 = 190.000 | l1//l0 = 0.030 | alpha = 1.51 | Tmax = 0.121760
 HL = 0.500 | t1//t0 = 9.000 | l1//l0 = 0.010 | alpha = 1.13 | Tmax = 0.144527
 HL = 1.000 | t1//t0 = 140.000 | l1//l0 = 0.700 | alpha = 1.28 | Tmax = 0.107140
 HL = 7.000 | t1//t0 = 90.000 | l1//l0 = 0.700 | alpha = 1.42 | Tmax = Inf
 HL = 7.000 | t1//t0 = 110.000 | l1//l0 = 0.500 | alpha = 1.35 | Tmax = Inf
 HL = 1.000 | t1//t0 = 160.000 | l1//l0 = 0.300 | alpha = 1.15 | Tmax = 0.134809
 HL = 0.200 | t1//t0 = 60.000 | l1//l0 = 0.001 | alpha = 1.35 | Tmax = 0.276810
 HL = 1.000 | t1//t0 = 150.000 | l1//l0 = 0.500 | alpha = 1.30 | Tmax = 0.103047
 HL = 7.000 | t1//t0 = 11.000 | l1//l0 = 0.007 | alpha = 1.44 | Tmax = 1.482211
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.001 | alpha = 1.39 | Tmax = 1.820059
 HL = 5.000 | t1//t0 = 4.000 | l1//l0 = 0.300 | alpha = 1.26 | Tmax = 1.177300
 HL = 7.000 | t1//t0 = 17.000 | l1//l0 = 0.100 | alpha = 1.39 | Tmax = 1.686413
 HL = 5.000 | t1//t0 = 200.000 | l1//l0 = 1.000 | alpha = 1.50 | Tmax = Inf
 HL = 0.500 | t1//t0 = 80.000 | l1//l0 = 0.002 | alpha = 1.24 | Tmax = 0.176994
 HL = 0.500 | t1//t0 = 200.000 | l1//l0 = 0.030 | alpha = 1.40 | Tmax = 0.126770
 HL = 0.500 | t1//t0 = 70.000 | l1//l0 = 0.030 | alpha = 1.36 | Tmax = 0.129209
 HL = 0.500 | t1//t0 = 10.000 | l1//l0 = 0.300 | alpha = 1.11 | Tmax = 0.170985
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.005 | alpha = 1.04 | Tmax = 0.540481
 HL = 0.200 | t1//t0 = 110.000 | l1//l0 = 0.002 | alpha = 1.11 | Tmax = 0.161032
 HL = 1.000 | t1//t0 = 170.000 | l1//l0 = 0.500 | alpha = 1.32 | Tmax = 0.104225
 HL = 5.000 | t1//t0 = 4.000 | l1//l0 = 0.050 | alpha = 1.29 | Tmax = 1.260965
 HL = 1.000 | t1//t0 = 12.000 | l1//l0 = 0.030 | alpha = 1.32 | Tmax = 0.102208
 HL = 7.000 | t1//t0 = 40.000 | l1//l0 = 0.070 | alpha = 1.41 | Tmax = 1.755804
 HL = 1.000 | t1//t0 = 180.000 | l1//l0 = 0.070 | alpha = 1.43 | Tmax = 0.078892
 HL = 5.000 | t1//t0 = 110.000 | l1//l0 = 0.300 | alpha = 1.31 | Tmax = 1.124093
 HL = 1.000 | t1//t0 = 30.000 | l1//l0 = 0.030 | alpha = 1.03 | Tmax = 0.233222
 HL = 5.000 | t1//t0 = 30.000 | l1//l0 = 0.500 | alpha = 1.33 | Tmax = 0.940121
 HL = 2.000 | t1//t0 = 2.000 | l1//l0 = 0.050 | alpha = 1.39 | Tmax = 0.171207
 HL = 0.500 | t1//t0 = 90.000 | l1//l0 = 0.003 | alpha = 1.39 | Tmax = 0.204874
 HL = 7.000 | t1//t0 = 2.000 | l1//l0 = 0.050 | alpha = 1.42 | Tmax = 1.429946
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.020 | alpha = 1.03 | Tmax = 0.555629
 HL = 5.000 | t1//t0 = 11.000 | l1//l0 = 0.005 | alpha = 1.47 | Tmax = 0.692698
 HL = 2.000 | t1//t0 = 100.000 | l1//l0 = 0.700 | alpha = 1.40 | Tmax = Inf
 HL = 1.000 | t1//t0 = 17.000 | l1//l0 = 0.003 | alpha = 1.45 | Tmax = 0.088215
 HL = 0.200 | t1//t0 = 220.000 | l1//l0 = 0.030 | alpha = 1.16 | Tmax = 0.241866
 HL = 2.000 | t1//t0 = 12.000 | l1//l0 = 0.001 | alpha = 1.30 | Tmax = 0.344142
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.003 | alpha = 1.51 | Tmax = 0.869720
 HL = 0.200 | t1//t0 = 200.000 | l1//l0 = 0.070 | alpha = 1.06 | Tmax = 0.356910
 HL = 0.200 | t1//t0 = 80.000 | l1//l0 = 0.001 | alpha = 1.34 | Tmax = 0.187490
 HL = 18.000 | t1//t0 = 140.000 | l1//l0 = 1.000 | alpha = 1.50 | Tmax = Inf
 HL = 0.500 | t1//t0 = 15.000 | l1//l0 = 0.002 | alpha = 1.03 | Tmax = 0.132869
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.700 | alpha = 1.09 | Tmax = 1.297993
 HL = 2.000 | t1//t0 = 12.000 | l1//l0 = 0.010 | alpha = 1.28 | Tmax = 0.359427
 HL = 5.000 | t1//t0 = 20.000 | l1//l0 = 0.300 | alpha = 1.38 | Tmax = 0.894167
 HL = 15.000 | t1//t0 = 70.000 | l1//l0 = 0.500 | alpha = 1.46 | Tmax = Inf
 HL = 0.200 | t1//t0 = 70.000 | l1//l0 = 0.005 | alpha = 1.09 | Tmax = 0.251132
 HL = 0.500 | t1//t0 = 60.000 | l1//l0 = 0.003 | alpha = 1.18 | Tmax = 0.143900
 HL = 2.000 | t1//t0 = 4.000 | l1//l0 = 0.002 | alpha = 1.38 | Tmax = 0.206401
 HL = 0.500 | t1//t0 = 120.000 | l1//l0 = 0.005 | alpha = 1.22 | Tmax = 0.210171
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.070 | alpha = 1.06 | Tmax = 0.220388
 HL = 2.000 | t1//t0 = 140.000 | l1//l0 = 0.300 | alpha = 1.05 | Tmax = 0.443511
 HL = 0.200 | t1//t0 = 150.000 | l1//l0 = 0.002 | alpha = 1.32 | Tmax = 0.095965
 HL = 0.500 | t1//t0 = 130.000 | l1//l0 = 0.100 | alpha = 1.06 | Tmax = 0.134248
 HL = 1.000 | t1//t0 = 17.000 | l1//l0 = 0.010 | alpha = 1.21 | Tmax = 0.160895
 HL = 1.000 | t1//t0 = 110.000 | l1//l0 = 0.300 | alpha = 1.24 | Tmax = 0.106464
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.38 | Tmax = 0.213939
 HL = 7.000 | t1//t0 = 30.000 | l1//l0 = 0.300 | alpha = 1.44 | Tmax = 1.194689
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.002 | alpha = 1.12 | Tmax = 0.186362
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.050 | alpha = 1.33 | Tmax = 0.304713
 HL = 1.000 | t1//t0 = 120.000 | l1//l0 = 0.030 | alpha = 1.38 | Tmax = 0.201779
 HL = 1.000 | t1//t0 = 70.000 | l1//l0 = 0.005 | alpha = 1.27 | Tmax = 0.326611
 HL = 0.500 | t1//t0 = 9.000 | l1//l0 = 0.070 | alpha = 1.13 | Tmax = 0.151791
 HL = 2.000 | t1//t0 = 120.000 | l1//l0 = 0.070 | alpha = 1.41 | Tmax = 0.265061
 HL = 7.000 | t1//t0 = 170.000 | l1//l0 = 1.000 | alpha = 1.44 | Tmax = Inf
 HL = 2.000 | t1//t0 = 90.000 | l1//l0 = 0.500 | alpha = 1.16 | Tmax = 0.319250
 HL = 5.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.50 | Tmax = 0.272090
 HL = 0.200 | t1//t0 = 220.000 | l1//l0 = 0.020 | alpha = 1.31 | Tmax = 0.136310
 HL = 22.000 | t1//t0 = 170.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = Inf
 HL = 2.000 | t1//t0 = 80.000 | l1//l0 = 0.100 | alpha = 1.43 | Tmax = 0.174381
 HL = 5.000 | t1//t0 = 5.000 | l1//l0 = 0.007 | alpha = 1.46 | Tmax = 0.681157
 HL = 5.000 | t1//t0 = 18.000 | l1//l0 = 0.005 | alpha = 1.51 | Tmax = 0.456506
 HL = 2.000 | t1//t0 = 30.000 | l1//l0 = 0.050 | alpha = 1.33 | Tmax = 0.334685
 HL = 10.000 | t1//t0 = 5.000 | l1//l0 = 0.700 | alpha = 1.39 | Tmax = 2.100212
 HL = 1.000 | t1//t0 = 90.000 | l1//l0 = 0.700 | alpha = 1.00 | Tmax = 0.133194
 HL = 0.500 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.01 | Tmax = 0.137552
 HL = 2.000 | t1//t0 = 120.000 | l1//l0 = 1.000 | alpha = 1.08 | Tmax = Inf
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.050 | alpha = 1.25 | Tmax = 0.479260
 HL = 10.000 | t1//t0 = 10.000 | l1//l0 = 0.700 | alpha = 1.45 | Tmax = 1.607747
 HL = 0.500 | t1//t0 = 170.000 | l1//l0 = 0.020 | alpha = 1.08 | Tmax = 0.184640
 HL = 0.500 | t1//t0 = 110.000 | l1//l0 = 0.002 | alpha = 1.04 | Tmax = 0.199832
 HL = 0.500 | t1//t0 = 60.000 | l1//l0 = 0.070 | alpha = 1.20 | Tmax = 0.138697
 HL = 5.000 | t1//t0 = 100.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 0.064789
 HL = 5.000 | t1//t0 = 5.000 | l1//l0 = 0.010 | alpha = 1.37 | Tmax = 1.073240
 HL = 0.200 | t1//t0 = 100.000 | l1//l0 = 0.020 | alpha = 1.24 | Tmax = 0.281590
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.030 | alpha = 1.21 | Tmax = 0.216252
 HL = 2.000 | t1//t0 = 110.000 | l1//l0 = 0.700 | alpha = 1.37 | Tmax = Inf
 HL = 0.500 | t1//t0 = 90.000 | l1//l0 = 0.010 | alpha = 1.38 | Tmax = 0.163580
 HL = 0.200 | t1//t0 = 100.000 | l1//l0 = 0.002 | alpha = 1.04 | Tmax = 0.181669
 HL = 0.500 | t1//t0 = 180.000 | l1//l0 = 0.700 | alpha = 1.05 | Tmax = Inf
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.070 | alpha = 1.50 | Tmax = 0.403117
 HL = 0.500 | t1//t0 = 5.000 | l1//l0 = 0.002 | alpha = 1.17 | Tmax = 0.153755
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.020 | alpha = 1.17 | Tmax = 0.252265
 HL = 20.000 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 2.805975
 HL = 1.000 | t1//t0 = 4.000 | l1//l0 = 0.500 | alpha = 1.16 | Tmax = 0.105499
 HL = 0.500 | t1//t0 = 80.000 | l1//l0 = 0.070 | alpha = 1.21 | Tmax = 0.136592
 HL = 1.000 | t1//t0 = 2.000 | l1//l0 = 0.300 | alpha = 1.09 | Tmax = 0.306920
 HL = 2.000 | t1//t0 = 90.000 | l1//l0 = 0.050 | alpha = 1.36 | Tmax = 0.380906
 HL = 2.000 | t1//t0 = 30.000 | l1//l0 = 0.300 | alpha = 1.11 | Tmax = 0.400246
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.010 | alpha = 1.04 | Tmax = 0.533103
 HL = 10.000 | t1//t0 = 80.000 | l1//l0 = 1.000 | alpha = 1.31 | Tmax = Inf
 HL = 2.000 | t1//t0 = 140.000 | l1//l0 = 0.100 | alpha = 1.39 | Tmax = 0.252008
 HL = 1.000 | t1//t0 = 150.000 | l1//l0 = 0.700 | alpha = 1.23 | Tmax = Inf
 HL = 0.500 | t1//t0 = 5.000 | l1//l0 = 0.020 | alpha = 1.23 | Tmax = 0.164068
 HL = 2.000 | t1//t0 = 50.000 | l1//l0 = 1.000 | alpha = 1.02 | Tmax = 0.308642
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.007 | alpha = 1.41 | Tmax = 0.191988
 HL = 20.000 | t1//t0 = 170.000 | l1//l0 = 0.300 | alpha = 1.48 | Tmax = Inf
 HL = 0.500 | t1//t0 = 17.000 | l1//l0 = 0.300 | alpha = 1.04 | Tmax = 0.162025
 HL = 1.000 | t1//t0 = 180.000 | l1//l0 = 0.700 | alpha = 1.33 | Tmax = Inf
 HL = 7.000 | t1//t0 = 50.000 | l1//l0 = 0.002 | alpha = 1.56 | Tmax = 0.485769
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.030 | alpha = 1.38 | Tmax = 1.840167
 HL = 1.000 | t1//t0 = 15.000 | l1//l0 = 0.500 | alpha = 1.27 | Tmax = 0.102695
 HL = 30.000 | t1//t0 = 20.000 | l1//l0 = 0.050 | alpha = 1.56 | Tmax = 2.296447
 HL = 5.000 | t1//t0 = 5.000 | l1//l0 = 0.010 | alpha = 1.34 | Tmax = 1.166281
 HL = 2.000 | t1//t0 = 100.000 | l1//l0 = 0.070 | alpha = 1.35 | Tmax = 0.346921
 HL = 0.500 | t1//t0 = 11.000 | l1//l0 = 0.030 | alpha = 1.30 | Tmax = 0.169329
 HL = 2.000 | t1//t0 = 80.000 | l1//l0 = 0.030 | alpha = 1.22 | Tmax = 0.608552
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.005 | alpha = 1.37 | Tmax = 0.252844
 HL = 7.000 | t1//t0 = 70.000 | l1//l0 = 0.100 | alpha = 1.41 | Tmax = Inf
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 1.000 | alpha = 1.16 | Tmax = Inf
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.005 | alpha = 1.03 | Tmax = 0.328080
 HL = 5.000 | t1//t0 = 18.000 | l1//l0 = 0.700 | alpha = 1.40 | Tmax = 0.615457
 HL = 1.000 | t1//t0 = 10.000 | l1//l0 = 0.005 | alpha = 1.31 | Tmax = 0.107373
 HL = 2.000 | t1//t0 = 20.000 | l1//l0 = 0.050 | alpha = 1.08 | Tmax = 0.519156
 HL = 1.000 | t1//t0 = 50.000 | l1//l0 = 0.010 | alpha = 1.48 | Tmax = 0.086843
 HL = 22.000 | t1//t0 = 40.000 | l1//l0 = 0.070 | alpha = 1.53 | Tmax = 4.672456
 HL = 0.500 | t1//t0 = 12.000 | l1//l0 = 0.003 | alpha = 1.03 | Tmax = 0.133437
 HL = 10.000 | t1//t0 = 60.000 | l1//l0 = 0.300 | alpha = 1.39 | Tmax = Inf
 HL = 0.200 | t1//t0 = 50.000 | l1//l0 = 0.010 | alpha = 1.05 | Tmax = 0.304466
 HL = 0.500 | t1//t0 = 220.000 | l1//l0 = 0.500 | alpha = 1.03 | Tmax = Inf
 HL = 1.000 | t1//t0 = 210.000 | l1//l0 = 0.070 | alpha = 1.06 | Tmax = 0.243683
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.020 | alpha = 1.11 | Tmax = 0.168848
 HL = 10.000 | t1//t0 = 4.000 | l1//l0 = 0.700 | alpha = 1.41 | Tmax = 1.947582
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.007 | alpha = 1.21 | Tmax = 0.448719
 HL = 28.000 | t1//t0 = 2.000 | l1//l0 = 0.003 | alpha = 1.54 | Tmax = Inf
 HL = 28.000 | t1//t0 = 120.000 | l1//l0 = 0.500 | alpha = 1.52 | Tmax = Inf
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.300 | alpha = 1.21 | Tmax = 0.324556
 HL = 1.000 | t1//t0 = 170.000 | l1//l0 = 0.070 | alpha = 1.20 | Tmax = 0.194347
 HL = 1.000 | t1//t0 = 110.000 | l1//l0 = 0.020 | alpha = 1.17 | Tmax = 0.334217
 HL = 2.000 | t1//t0 = 13.000 | l1//l0 = 0.500 | alpha = 1.25 | Tmax = 0.243200
 HL = 28.000 | t1//t0 = 220.000 | l1//l0 = 0.300 | alpha = 1.51 | Tmax = Inf
 HL = 5.000 | t1//t0 = 4.000 | l1//l0 = 0.007 | alpha = 1.53 | Tmax = 0.094093
 HL = 5.000 | t1//t0 = 190.000 | l1//l0 = 0.070 | alpha = 1.48 | Tmax = 0.835687
 HL = 0.200 | t1//t0 = 200.000 | l1//l0 = 0.007 | alpha = 1.23 | Tmax = 0.095499
 HL = 10.000 | t1//t0 = 17.000 | l1//l0 = 0.700 | alpha = 1.37 | Tmax = 2.257148
 HL = 1.000 | t1//t0 = 10.000 | l1//l0 = 0.100 | alpha = 1.39 | Tmax = 0.095283
 HL = 2.000 | t1//t0 = 12.000 | l1//l0 = 0.007 | alpha = 1.22 | Tmax = 0.415439
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.020 | alpha = 1.28 | Tmax = 0.375635
 HL = 22.000 | t1//t0 = 10.000 | l1//l0 = 0.300 | alpha = 1.54 | Tmax = 2.660749
 HL = 0.500 | t1//t0 = 13.000 | l1//l0 = 0.003 | alpha = 1.04 | Tmax = 0.133231
 HL = 0.500 | t1//t0 = 150.000 | l1//l0 = 0.070 | alpha = 1.12 | Tmax = 0.131904
 HL = 0.500 | t1//t0 = 140.000 | l1//l0 = 0.100 | alpha = 1.14 | Tmax = 0.136876
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.003 | alpha = 1.10 | Tmax = 0.264490
 HL = 18.000 | t1//t0 = 70.000 | l1//l0 = 1.000 | alpha = 1.41 | Tmax = Inf
 HL = 0.200 | t1//t0 = 30.000 | l1//l0 = 0.020 | alpha = 1.02 | Tmax = 0.355425
 HL = 0.200 | t1//t0 = 180.000 | l1//l0 = 0.070 | alpha = 1.02 | Tmax = 0.347476
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.003 | alpha = 1.20 | Tmax = 0.141152
 HL = 1.000 | t1//t0 = 210.000 | l1//l0 = 0.300 | alpha = 1.11 | Tmax = 0.146834
 HL = 0.500 | t1//t0 = 80.000 | l1//l0 = 0.002 | alpha = 1.44 | Tmax = 0.201051
 HL = 0.500 | t1//t0 = 70.000 | l1//l0 = 0.002 | alpha = 1.03 | Tmax = 0.166271
 HL = 1.000 | t1//t0 = 150.000 | l1//l0 = 0.050 | alpha = 1.29 | Tmax = 0.187100
 HL = 7.000 | t1//t0 = 220.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = Inf
 HL = 2.000 | t1//t0 = 30.000 | l1//l0 = 0.100 | alpha = 1.45 | Tmax = 0.113600
 HL = 0.200 | t1//t0 = 220.000 | l1//l0 = 0.050 | alpha = 1.13 | Tmax = 0.329636
 HL = 7.000 | t1//t0 = 70.000 | l1//l0 = 0.300 | alpha = 1.36 | Tmax = 1.641182
 HL = 1.000 | t1//t0 = 2.000 | l1//l0 = 0.500 | alpha = 1.14 | Tmax = 0.335328
 HL = 0.200 | t1//t0 = 190.000 | l1//l0 = 0.003 | alpha = 1.12 | Tmax = 0.095079
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.002 | alpha = 1.35 | Tmax = 1.227897
 HL = 0.500 | t1//t0 = 90.000 | l1//l0 = 0.005 | alpha = 1.16 | Tmax = 0.178975
 HL = 0.200 | t1//t0 = 130.000 | l1//l0 = 0.002 | alpha = 1.04 | Tmax = 0.140056
 HL = 0.500 | t1//t0 = 17.000 | l1//l0 = 0.030 | alpha = 1.19 | Tmax = 0.145513
 HL = 1.000 | t1//t0 = 100.000 | l1//l0 = 0.020 | alpha = 1.22 | Tmax = 0.308066
 HL = 15.000 | t1//t0 = 180.000 | l1//l0 = 0.500 | alpha = 1.55 | Tmax = Inf
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.010 | alpha = 1.03 | Tmax = 0.562967
 HL = 0.200 | t1//t0 = 190.000 | l1//l0 = 0.003 | alpha = 1.24 | Tmax = 0.096130
 HL = 22.000 | t1//t0 = 12.000 | l1//l0 = 0.300 | alpha = 1.51 | Tmax = 4.542908
 HL = 0.500 | t1//t0 = 130.000 | l1//l0 = 0.030 | alpha = 1.41 | Tmax = 0.119745
 HL = 5.000 | t1//t0 = 170.000 | l1//l0 = 0.500 | alpha = 1.23 | Tmax = Inf
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.030 | alpha = 1.13 | Tmax = 0.494171
 HL = 0.200 | t1//t0 = 70.000 | l1//l0 = 0.002 | alpha = 1.08 | Tmax = 0.238947
 HL = 10.000 | t1//t0 = 180.000 | l1//l0 = 0.700 | alpha = 1.37 | Tmax = Inf
 HL = 5.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.30 | Tmax = 0.926599
 HL = 0.200 | t1//t0 = 60.000 | l1//l0 = 0.070 | alpha = 1.01 | Tmax = 0.370736
 HL = 0.500 | t1//t0 = 18.000 | l1//l0 = 0.005 | alpha = 1.34 | Tmax = 0.160993
 HL = 18.000 | t1//t0 = 2.000 | l1//l0 = 0.010 | alpha = 1.52 | Tmax = 3.310664
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.002 | alpha = 1.29 | Tmax = 0.318896
 HL = 2.000 | t1//t0 = 80.000 | l1//l0 = 0.100 | alpha = 1.18 | Tmax = 0.461049
 HL = 1.000 | t1//t0 = 130.000 | l1//l0 = 0.500 | alpha = 1.02 | Tmax = 0.146185
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 1.000 | alpha = 1.14 | Tmax = Inf
 HL = 22.000 | t1//t0 = 20.000 | l1//l0 = 0.010 | alpha = 1.54 | Tmax = 4.109116
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.030 | alpha = 1.36 | Tmax = 0.119489
 HL = 0.500 | t1//t0 = 100.000 | l1//l0 = 0.002 | alpha = 1.10 | Tmax = 0.193904
 HL = 2.000 | t1//t0 = 40.000 | l1//l0 = 0.700 | alpha = 1.21 | Tmax = 0.241608
 HL = 5.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.07 | Tmax = 1.322818
 HL = 1.000 | t1//t0 = 80.000 | l1//l0 = 0.500 | alpha = 1.35 | Tmax = 0.106452
 HL = 0.200 | t1//t0 = 100.000 | l1//l0 = 0.002 | alpha = 1.16 | Tmax = 0.173127
 HL = 1.000 | t1//t0 = 100.000 | l1//l0 = 0.030 | alpha = 1.07 | Tmax = 0.296521
 HL = 0.500 | t1//t0 = 70.000 | l1//l0 = 0.001 | alpha = 1.35 | Tmax = 0.166188
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.100 | alpha = 1.19 | Tmax = 0.141453
 HL = 0.500 | t1//t0 = 30.000 | l1//l0 = 0.050 | alpha = 1.23 | Tmax = 0.145389
 HL = 0.500 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.05 | Tmax = 0.190563
 HL = 10.000 | t1//t0 = 18.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = 2.074382
 HL = 2.000 | t1//t0 = 40.000 | l1//l0 = 0.050 | alpha = 1.29 | Tmax = 0.398075
 HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.007 | alpha = 1.26 | Tmax = 0.125719
 HL = 0.500 | t1//t0 = 11.000 | l1//l0 = 0.007 | alpha = 1.05 | Tmax = 0.133910
 HL = 10.000 | t1//t0 = 4.000 | l1//l0 = 0.020 | alpha = 1.54 | Tmax = 0.543039
 HL = 0.500 | t1//t0 = 40.000 | l1//l0 = 0.300 | alpha = 1.14 | Tmax = 0.170756
 HL = 1.000 | t1//t0 = 2.000 | l1//l0 = 0.070 | alpha = 1.30 | Tmax = 0.093104
 HL = 22.000 | t1//t0 = 11.000 | l1//l0 = 0.100 | alpha = 1.52 | Tmax = 4.612590
 HL = 5.000 | t1//t0 = 18.000 | l1//l0 = 0.020 | alpha = 1.44 | Tmax = 0.921713
 HL = 5.000 | t1//t0 = 220.000 | l1//l0 = 0.700 | alpha = 1.38 | Tmax = Inf
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.005 | alpha = 1.16 | Tmax = 0.306238
 HL = 0.500 | t1//t0 = 150.000 | l1//l0 = 0.070 | alpha = 1.07 | Tmax = 0.133049
 HL = 5.000 | t1//t0 = 17.000 | l1//l0 = 1.000 | alpha = 1.36 | Tmax = 0.639320
