HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.34 | Tmax = Inf
 HL = 18.000 | t1//t0 = 100.000 | l1//l0 = 0.500 | alpha = 1.49 | Tmax = Inf
 HL = 5.000 | t1//t0 = 20.000 | l1//l0 = 0.050 | alpha = 1.51 | Tmax = 0.383676
 HL = 7.000 | t1//t0 = 130.000 | l1//l0 = 0.500 | alpha = 1.52 | Tmax = Inf
 HL = 7.000 | t1//t0 = 5.000 | l1//l0 = 0.070 | alpha = 1.50 | Tmax = 0.768061
 HL = 5.000 | t1//t0 = 90.000 | l1//l0 = 0.050 | alpha = 1.48 | Tmax = 0.899635
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.500 | alpha = 1.43 | Tmax = 1.090932
 HL = 2.000 | t1//t0 = 60.000 | l1//l0 = 0.300 | alpha = 1.40 | Tmax = 0.131704
 HL = 18.000 | t1//t0 = 70.000 | l1//l0 = 1.000 | alpha = 1.47 | Tmax = Inf
 HL = 5.000 | t1//t0 = 11.000 | l1//l0 = 0.030 | alpha = 1.49 | Tmax = 0.519071
 HL = 1.000 | t1//t0 = 130.000 | l1//l0 = 0.100 | alpha = 1.39 | Tmax = 0.082953
 HL = 10.000 | t1//t0 = 100.000 | l1//l0 = 0.100 | alpha = 1.52 | Tmax = 1.433169
 HL = 7.000 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.41 | Tmax = 1.576397
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.100 | alpha = 1.48 | Tmax = 0.051214
 HL = 15.000 | t1//t0 = 60.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 1.856912
 HL = 7.000 | t1//t0 = 110.000 | l1//l0 = 0.100 | alpha = 1.49 | Tmax = 1.126902
 HL = 7.000 | t1//t0 = 12.000 | l1//l0 = 0.050 | alpha = 1.47 | Tmax = 1.193783
 HL = 5.000 | t1//t0 = 90.000 | l1//l0 = 0.300 | alpha = 1.49 | Tmax = Inf
 HL = 22.000 | t1//t0 = 60.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = 4.478282
 HL = 20.000 | t1//t0 = 40.000 | l1//l0 = 0.700 | alpha = 1.52 | Tmax = Inf
 HL = 15.000 | t1//t0 = 40.000 | l1//l0 = 0.700 | alpha = 1.41 | Tmax = Inf
 HL = 18.000 | t1//t0 = 40.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 2.534078
 HL = 7.000 | t1//t0 = 40.000 | l1//l0 = 0.300 | alpha = 1.43 | Tmax = 1.266694
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.100 | alpha = 1.48 | Tmax = 0.052771
 HL = 10.000 | t1//t0 = 15.000 | l1//l0 = 0.700 | alpha = 1.42 | Tmax = 1.897192
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = 0.616182
 HL = 22.000 | t1//t0 = 70.000 | l1//l0 = 0.500 | alpha = 1.47 | Tmax = Inf
 HL = 7.000 | t1//t0 = 120.000 | l1//l0 = 0.070 | alpha = 1.54 | Tmax = 0.430660
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.300 | alpha = 1.54 | Tmax = 0.046155
 HL = 15.000 | t1//t0 = 40.000 | l1//l0 = 0.500 | alpha = 1.52 | Tmax = 1.801727
 HL = 7.000 | t1//t0 = 60.000 | l1//l0 = 0.070 | alpha = 1.43 | Tmax = 1.699311
 HL = 7.000 | t1//t0 = 40.000 | l1//l0 = 0.700 | alpha = 1.43 | Tmax = 0.975441
 HL = 10.000 | t1//t0 = 15.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = 0.674285
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 0.500 | alpha = 1.44 | Tmax = 1.898143
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 0.070 | alpha = 1.44 | Tmax = 1.381599
 HL = 2.000 | t1//t0 = 110.000 | l1//l0 = 0.070 | alpha = 1.48 | Tmax = 0.115009
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.500 | alpha = 1.48 | Tmax = 0.693820
 HL = 5.000 | t1//t0 = 30.000 | l1//l0 = 0.070 | alpha = 1.48 | Tmax = 0.652273
 HL = 2.000 | t1//t0 = 100.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = 0.104256
 HL = 10.000 | t1//t0 = 50.000 | l1//l0 = 1.000 | alpha = 1.51 | Tmax = Inf
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.100 | alpha = 1.42 | Tmax = 1.497972
 HL = 10.000 | t1//t0 = 30.000 | l1//l0 = 0.500 | alpha = 1.46 | Tmax = 1.693051
 HL = 15.000 | t1//t0 = 90.000 | l1//l0 = 0.070 | alpha = 1.51 | Tmax = 3.461408
 HL = 7.000 | t1//t0 = 50.000 | l1//l0 = 0.700 | alpha = 1.42 | Tmax = 1.040260
 HL = 7.000 | t1//t0 = 100.000 | l1//l0 = 0.700 | alpha = 1.49 | Tmax = Inf
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.500 | alpha = 1.46 | Tmax = 0.420007
 HL = 18.000 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.44 | Tmax = Inf
 HL = 22.000 | t1//t0 = 90.000 | l1//l0 = 0.700 | alpha = 1.54 | Tmax = Inf
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.050 | alpha = 1.48 | Tmax = 1.131083
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 0.100 | alpha = 1.51 | Tmax = 0.653907
 HL = 10.000 | t1//t0 = 100.000 | l1//l0 = 0.500 | alpha = 1.50 | Tmax = Inf
 HL = 22.000 | t1//t0 = 60.000 | l1//l0 = 1.000 | alpha = 1.45 | Tmax = Inf
 HL = 2.000 | t1//t0 = 110.000 | l1//l0 = 0.050 | alpha = 1.53 | Tmax = 0.042426
 HL = 20.000 | t1//t0 = 13.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = 1.792511
 HL = 18.000 | t1//t0 = 80.000 | l1//l0 = 0.500 | alpha = 1.52 | Tmax = Inf
 HL = 2.000 | t1//t0 = 100.000 | l1//l0 = 0.050 | alpha = 1.51 | Tmax = 0.071537
 HL = 20.000 | t1//t0 = 90.000 | l1//l0 = 1.000 | alpha = 1.46 | Tmax = Inf
 HL = 7.000 | t1//t0 = 50.000 | l1//l0 = 0.500 | alpha = 1.51 | Tmax = Inf
 HL = 20.000 | t1//t0 = 80.000 | l1//l0 = 0.300 | alpha = 1.50 | Tmax = Inf
 HL = 18.000 | t1//t0 = 20.000 | l1//l0 = 0.300 | alpha = 1.55 | Tmax = 0.949300
 HL = 10.000 | t1//t0 = 13.000 | l1//l0 = 0.700 | alpha = 1.47 | Tmax = 1.380464
 HL = 15.000 | t1//t0 = 15.000 | l1//l0 = 0.500 | alpha = 1.48 | Tmax = 2.872033
 HL = 15.000 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.50 | Tmax = 3.143276
 HL = 5.000 | t1//t0 = 70.000 | l1//l0 = 0.070 | alpha = 1.53 | Tmax = 0.244864
 HL = 10.000 | t1//t0 = 17.000 | l1//l0 = 0.070 | alpha = 1.54 | Tmax = 0.651328
 HL = 18.000 | t1//t0 = 70.000 | l1//l0 = 0.300 | alpha = 1.55 | Tmax = Inf
 HL = 5.000 | t1//t0 = 70.000 | l1//l0 = 0.100 | alpha = 1.50 | Tmax = 0.493786
 HL = 10.000 | t1//t0 = 18.000 | l1//l0 = 0.500 | alpha = 1.51 | Tmax = 0.916951
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.500 | alpha = 1.51 | Tmax = 0.359643
 HL = 10.000 | t1//t0 = 60.000 | l1//l0 = 1.000 | alpha = 1.50 | Tmax = Inf
 HL = 15.000 | t1//t0 = 60.000 | l1//l0 = 1.000 | alpha = 1.54 | Tmax = Inf
 HL = 18.000 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.55 | Tmax = 1.456549
 HL = 10.000 | t1//t0 = 17.000 | l1//l0 = 0.300 | alpha = 1.51 | Tmax = 1.128842
 HL = 5.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.51 | Tmax = 0.189788
 HL = 0.500 | t1//t0 = 110.000 | l1//l0 = 0.020 | alpha = 1.04 | Tmax = 0.161349
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.005 | alpha = 1.46 | Tmax = 0.742662
 HL = 0.500 | t1//t0 = 20.000 | l1//l0 = 0.007 | alpha = 1.11 | Tmax = 0.131701
 HL = 5.000 | t1//t0 = 20.000 | l1//l0 = 0.002 | alpha = 1.35 | Tmax = 1.342088
 HL = 7.000 | t1//t0 = 11.000 | l1//l0 = 0.010 | alpha = 1.39 | Tmax = 1.767740
 HL = 2.000 | t1//t0 = 150.000 | l1//l0 = 0.070 | alpha = 1.38 | Tmax = 0.320877
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.26 | Tmax = 1.684581
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.007 | alpha = 1.46 | Tmax = 1.401951
 HL = 7.000 | t1//t0 = 17.000 | l1//l0 = 1.000 | alpha = 1.47 | Tmax = 0.516747
 HL = 7.000 | t1//t0 = 160.000 | l1//l0 = 0.050 | alpha = 1.49 | Tmax = 1.568096
 HL = 7.000 | t1//t0 = 17.000 | l1//l0 = 0.010 | alpha = 1.44 | Tmax = 1.576046
 HL = 15.000 | t1//t0 = 160.000 | l1//l0 = 0.500 | alpha = 1.52 | Tmax = Inf
 HL = 15.000 | t1//t0 = 11.000 | l1//l0 = 0.300 | alpha = 1.55 | Tmax = 0.483016
 HL = 7.000 | t1//t0 = 120.000 | l1//l0 = 0.700 | alpha = 1.35 | Tmax = Inf
 HL = 15.000 | t1//t0 = 9.000 | l1//l0 = 1.000 | alpha = 1.39 | Tmax = Inf
 HL = 10.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.35 | Tmax = Inf
 HL = 20.000 | t1//t0 = 120.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = 4.313582
 HL = 10.000 | t1//t0 = 12.000 | l1//l0 = 0.050 | alpha = 1.53 | Tmax = 0.974826
 HL = 15.000 | t1//t0 = 80.000 | l1//l0 = 0.300 | alpha = 1.51 | Tmax = Inf
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.020 | alpha = 1.45 | Tmax = 0.805027
 HL = 22.000 | t1//t0 = 4.000 | l1//l0 = 0.500 | alpha = 1.47 | Tmax = 5.355931
 HL = 2.000 | t1//t0 = 90.000 | l1//l0 = 0.300 | alpha = 1.48 | Tmax = 0.055603
 HL = 2.000 | t1//t0 = 80.000 | l1//l0 = 0.030 | alpha = 1.46 | Tmax = 0.291645
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.030 | alpha = 1.40 | Tmax = 0.095529
 HL = 20.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.47 | Tmax = Inf
 HL = 7.000 | t1//t0 = 17.000 | l1//l0 = 0.030 | alpha = 1.45 | Tmax = 1.452469
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.300 | alpha = 1.38 | Tmax = 0.877600
 HL = 2.000 | t1//t0 = 100.000 | l1//l0 = 0.100 | alpha = 1.48 | Tmax = 0.077777
 HL = 22.000 | t1//t0 = 13.000 | l1//l0 = 0.050 | alpha = 1.53 | Tmax = 4.289016
 HL = 5.000 | t1//t0 = 15.000 | l1//l0 = 0.070 | alpha = 1.38 | Tmax = 1.071434
 HL = 18.000 | t1//t0 = 40.000 | l1//l0 = 0.070 | alpha = 1.52 | Tmax = 3.873608
 HL = 10.000 | t1//t0 = 130.000 | l1//l0 = 0.070 | alpha = 1.49 | Tmax = 2.273362
 HL = 5.000 | t1//t0 = 18.000 | l1//l0 = 1.000 | alpha = 1.41 | Tmax = 0.464400
 HL = 2.000 | t1//t0 = 80.000 | l1//l0 = 0.100 | alpha = 1.47 | Tmax = 0.095319
 HL = 18.000 | t1//t0 = 15.000 | l1//l0 = 1.000 | alpha = 1.43 | Tmax = 4.102848
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.050 | alpha = 1.44 | Tmax = 0.806214
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.070 | alpha = 1.49 | Tmax = 0.052820
 HL = 2.000 | t1//t0 = 13.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = 0.094661
 HL = 22.000 | t1//t0 = 30.000 | l1//l0 = 1.000 | alpha = 1.46 | Tmax = Inf
 HL = 7.000 | t1//t0 = 12.000 | l1//l0 = 1.000 | alpha = 1.39 | Tmax = 1.035235
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.100 | alpha = 1.41 | Tmax = 0.087074
 HL = 5.000 | t1//t0 = 13.000 | l1//l0 = 0.070 | alpha = 1.52 | Tmax = 0.216894
 HL = 15.000 | t1//t0 = 17.000 | l1//l0 = 0.050 | alpha = 1.48 | Tmax = 3.784424
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.700 | alpha = 1.39 | Tmax = 1.192804
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.050 | alpha = 1.51 | Tmax = 0.745867
 HL = 2.000 | t1//t0 = 13.000 | l1//l0 = 0.050 | alpha = 1.42 | Tmax = 0.163301
 HL = 10.000 | t1//t0 = 110.000 | l1//l0 = 0.100 | alpha = 1.48 | Tmax = 2.178774
 HL = 5.000 | t1//t0 = 90.000 | l1//l0 = 0.300 | alpha = 1.47 | Tmax = Inf
 HL = 22.000 | t1//t0 = 90.000 | l1//l0 = 0.700 | alpha = 1.47 | Tmax = Inf
 HL = 5.000 | t1//t0 = 70.000 | l1//l0 = 0.300 | alpha = 1.46 | Tmax = Inf
 HL = 7.000 | t1//t0 = 17.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = 1.308168
 HL = 5.000 | t1//t0 = 40.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = 0.750244
 HL = 5.000 | t1//t0 = 50.000 | l1//l0 = 1.000 | alpha = 1.40 | Tmax = 0.505643
 HL = 5.000 | t1//t0 = 40.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = 0.109034
 HL = 5.000 | t1//t0 = 15.000 | l1//l0 = 0.300 | alpha = 1.43 | Tmax = 0.686090
 HL = 20.000 | t1//t0 = 90.000 | l1//l0 = 0.300 | alpha = 1.48 | Tmax = Inf
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.100 | alpha = 1.40 | Tmax = 0.169264
 HL = 10.000 | t1//t0 = 50.000 | l1//l0 = 0.700 | alpha = 1.42 | Tmax = 1.913151
 HL = 15.000 | t1//t0 = 100.000 | l1//l0 = 1.000 | alpha = 1.49 | Tmax = Inf
 HL = 5.000 | t1//t0 = 30.000 | l1//l0 = 0.300 | alpha = 1.46 | Tmax = 0.542710
 HL = 15.000 | t1//t0 = 60.000 | l1//l0 = 1.000 | alpha = 1.52 | Tmax = Inf
 HL = 7.000 | t1//t0 = 40.000 | l1//l0 = 1.000 | alpha = 1.42 | Tmax = 0.876276
 HL = 20.000 | t1//t0 = 70.000 | l1//l0 = 0.300 | alpha = 1.54 | Tmax = Inf
 HL = 10.000 | t1//t0 = 10.000 | l1//l0 = 0.700 | alpha = 1.42 | Tmax = 1.889958
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.300 | alpha = 1.52 | Tmax = 0.340611
 HL = 22.000 | t1//t0 = 100.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = Inf
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 1.000 | alpha = 1.45 | Tmax = 0.287217
 HL = 18.000 | t1//t0 = 70.000 | l1//l0 = 0.500 | alpha = 1.53 | Tmax = Inf
 HL = 18.000 | t1//t0 = 90.000 | l1//l0 = 0.300 | alpha = 1.48 | Tmax = Inf
 HL = 15.000 | t1//t0 = 90.000 | l1//l0 = 1.000 | alpha = 1.45 | Tmax = Inf
 HL = 10.000 | t1//t0 = 11.000 | l1//l0 = 0.050 | alpha = 1.49 | Tmax = 1.831641
 HL = 18.000 | t1//t0 = 80.000 | l1//l0 = 0.700 | alpha = 1.48 | Tmax = Inf
 HL = 10.000 | t1//t0 = 10.000 | l1//l0 = 0.100 | alpha = 1.45 | Tmax = 2.235343
 HL = 18.000 | t1//t0 = 40.000 | l1//l0 = 0.100 | alpha = 1.50 | Tmax = 4.375242
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.700 | alpha = 1.42 | Tmax = 0.058682
 HL = 7.000 | t1//t0 = 90.000 | l1//l0 = 0.300 | alpha = 1.47 | Tmax = Inf
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.100 | alpha = 1.49 | Tmax = 0.974728
 HL = 15.000 | t1//t0 = 70.000 | l1//l0 = 1.000 | alpha = 1.53 | Tmax = Inf
 HL = 20.000 | t1//t0 = 30.000 | l1//l0 = 0.700 | alpha = 1.46 | Tmax = 4.617748
 HL = 20.000 | t1//t0 = 100.000 | l1//l0 = 0.050 | alpha = 1.53 | Tmax = 4.861611
 HL = 10.000 | t1//t0 = 80.000 | l1//l0 = 0.100 | alpha = 1.47 | Tmax = 2.279457
 HL = 5.000 | t1//t0 = 30.000 | l1//l0 = 0.070 | alpha = 1.53 | Tmax = 0.170424
 HL = 7.000 | t1//t0 = 70.000 | l1//l0 = 0.700 | alpha = 1.46 | Tmax = Inf
 HL = 18.000 | t1//t0 = 13.000 | l1//l0 = 0.300 | alpha = 1.55 | Tmax = 0.917590
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.100 | alpha = 1.46 | Tmax = 1.262544
 HL = 18.000 | t1//t0 = 15.000 | l1//l0 = 0.070 | alpha = 1.53 | Tmax = 3.041823
 HL = 15.000 | t1//t0 = 50.000 | l1//l0 = 0.500 | alpha = 1.53 | Tmax = Inf
 HL = 15.000 | t1//t0 = 20.000 | l1//l0 = 1.000 | alpha = 1.48 | Tmax = 2.292805
 HL = 18.000 | t1//t0 = 60.000 | l1//l0 = 0.300 | alpha = 1.50 | Tmax = Inf
 HL = 10.000 | t1//t0 = 70.000 | l1//l0 = 0.100 | alpha = 1.51 | Tmax = 1.627562
 HL = 15.000 | t1//t0 = 20.000 | l1//l0 = 0.100 | alpha = 1.56 | Tmax = 0.068946
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = 0.188258
 HL = 15.000 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.49 | Tmax = 3.359284
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.300 | alpha = 1.54 | Tmax = 0.047786
 HL = 10.000 | t1//t0 = 18.000 | l1//l0 = 0.300 | alpha = 1.52 | Tmax = 0.902905
 HL = 18.000 | t1//t0 = 20.000 | l1//l0 = 0.100 | alpha = 1.56 | Tmax = 0.270489
 HL = 15.000 | t1//t0 = 20.000 | l1//l0 = 0.500 | alpha = 1.53 | Tmax = 1.368526
 HL = 7.000 | t1//t0 = 40.000 | l1//l0 = 0.700 | alpha = 1.52 | Tmax = Inf
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 0.500 | alpha = 1.52 | Tmax = 0.699990
 HL = 7.000 | t1//t0 = 50.000 | l1//l0 = 0.100 | alpha = 1.53 | Tmax = 0.458299
 HL = 15.000 | t1//t0 = 18.000 | l1//l0 = 0.700 | alpha = 1.55 | Tmax = 0.140663
 HL = 7.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.53 | Tmax = Inf
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.52 | Tmax = 0.541164
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.54 | Tmax = 0.092248
 HL = 2.000 | t1//t0 = 90.000 | l1//l0 = 0.050 | alpha = 1.31 | Tmax = 0.440849
 HL = 1.000 | t1//t0 = 18.000 | l1//l0 = 0.050 | alpha = 1.06 | Tmax = 0.199823
 HL = 10.000 | t1//t0 = 13.000 | l1//l0 = 0.010 | alpha = 1.53 | Tmax = 1.091581
 HL = 2.000 | t1//t0 = 110.000 | l1//l0 = 0.070 | alpha = 1.24 | Tmax = 0.466266
 HL = 1.000 | t1//t0 = 170.000 | l1//l0 = 0.070 | alpha = 1.42 | Tmax = 0.083758
 HL = 2.000 | t1//t0 = 180.000 | l1//l0 = 0.030 | alpha = 1.49 | Tmax = 0.428798
 HL = 30.000 | t1//t0 = 10.000 | l1//l0 = 0.010 | alpha = 1.56 | Tmax = 2.122147
 HL = 7.000 | t1//t0 = 40.000 | l1//l0 = 0.700 | alpha = 1.36 | Tmax = 1.341845
 HL = 5.000 | t1//t0 = 110.000 | l1//l0 = 0.050 | alpha = 1.52 | Tmax = 0.553238
 HL = 15.000 | t1//t0 = 4.000 | l1//l0 = 1.000 | alpha = 1.39 | Tmax = 3.526405
 HL = 5.000 | t1//t0 = 18.000 | l1//l0 = 0.030 | alpha = 1.49 | Tmax = 0.584765
 HL = 5.000 | t1//t0 = 90.000 | l1//l0 = 0.300 | alpha = 1.34 | Tmax = 1.041084
 HL = 5.000 | t1//t0 = 140.000 | l1//l0 = 0.700 | alpha = 1.32 | Tmax = Inf
 HL = 5.000 | t1//t0 = 13.000 | l1//l0 = 0.300 | alpha = 1.34 | Tmax = 1.010438
 HL = 22.000 | t1//t0 = 150.000 | l1//l0 = 0.100 | alpha = 1.56 | Tmax = Inf
 HL = 22.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.52 | Tmax = 3.236365
 HL = 10.000 | t1//t0 = 10.000 | l1//l0 = 0.050 | alpha = 1.49 | Tmax = 1.815926
 HL = 1.000 | t1//t0 = 12.000 | l1//l0 = 0.050 | alpha = 1.43 | Tmax = 0.095222
 HL = 1.000 | t1//t0 = 100.000 | l1//l0 = 0.050 | alpha = 1.48 | Tmax = 0.079261
 HL = 1.000 | t1//t0 = 80.000 | l1//l0 = 0.030 | alpha = 1.50 | Tmax = 0.072495
 HL = 0.500 | t1//t0 = 110.000 | l1//l0 = 0.070 | alpha = 1.36 | Tmax = 0.155693
 HL = 7.000 | t1//t0 = 80.000 | l1//l0 = 0.100 | alpha = 1.55 | Tmax = 0.051847
 HL = 7.000 | t1//t0 = 120.000 | l1//l0 = 0.500 | alpha = 1.39 | Tmax = Inf
 HL = 28.000 | t1//t0 = 5.000 | l1//l0 = 0.300 | alpha = 1.52 | Tmax = 5.847269
 HL = 22.000 | t1//t0 = 120.000 | l1//l0 = 1.000 | alpha = 1.47 | Tmax = Inf
 HL = 10.000 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.55 | Tmax = 0.195378
 HL = 15.000 | t1//t0 = 60.000 | l1//l0 = 1.000 | alpha = 1.38 | Tmax = Inf
 HL = 5.000 | t1//t0 = 5.000 | l1//l0 = 0.500 | alpha = 1.38 | Tmax = 0.759451
 HL = 18.000 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.50 | Tmax = 4.107268
 HL = 2.000 | t1//t0 = 80.000 | l1//l0 = 0.100 | alpha = 1.39 | Tmax = 0.241171
 HL = 10.000 | t1//t0 = 15.000 | l1//l0 = 0.070 | alpha = 1.48 | Tmax = 1.991634
 HL = 5.000 | t1//t0 = 13.000 | l1//l0 = 0.300 | alpha = 1.41 | Tmax = 0.770481
 HL = 5.000 | t1//t0 = 11.000 | l1//l0 = 0.300 | alpha = 1.52 | Tmax = 0.090378
 HL = 10.000 | t1//t0 = 17.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = 2.280614
 HL = 15.000 | t1//t0 = 30.000 | l1//l0 = 1.000 | alpha = 1.38 | Tmax = Inf
 HL = 5.000 | t1//t0 = 80.000 | l1//l0 = 0.500 | alpha = 1.40 | Tmax = Inf
 HL = 20.000 | t1//t0 = 20.000 | l1//l0 = 1.000 | alpha = 1.52 | Tmax = 2.294849
 HL = 18.000 | t1//t0 = 12.000 | l1//l0 = 0.700 | alpha = 1.55 | Tmax = 0.392785
 HL = 5.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.50 | Tmax = 0.170001
 HL = 10.000 | t1//t0 = 60.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = Inf
 HL = 5.000 | t1//t0 = 30.000 | l1//l0 = 0.300 | alpha = 1.49 | Tmax = 0.343439
 HL = 7.000 | t1//t0 = 30.000 | l1//l0 = 0.050 | alpha = 1.40 | Tmax = 1.830867
 HL = 7.000 | t1//t0 = 50.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = 1.166997
 HL = 10.000 | t1//t0 = 17.000 | l1//l0 = 0.100 | alpha = 1.55 | Tmax = 0.199067
 HL = 5.000 | t1//t0 = 90.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = 0.756815
 HL = 20.000 | t1//t0 = 11.000 | l1//l0 = 1.000 | alpha = 1.44 | Tmax = 4.580938
 HL = 10.000 | t1//t0 = 60.000 | l1//l0 = 0.070 | alpha = 1.49 | Tmax = 2.132701
 HL = 18.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.49 | Tmax = 3.576615
 HL = 1.000 | t1//t0 = 70.000 | l1//l0 = 0.050 | alpha = 1.40 | Tmax = 0.098090
 HL = 18.000 | t1//t0 = 15.000 | l1//l0 = 0.070 | alpha = 1.56 | Tmax = 0.292739
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.050 | alpha = 1.42 | Tmax = 0.083020
 HL = 7.000 | t1//t0 = 80.000 | l1//l0 = 0.050 | alpha = 1.52 | Tmax = 0.977953
 HL = 20.000 | t1//t0 = 90.000 | l1//l0 = 0.100 | alpha = 1.56 | Tmax = Inf
 HL = 10.000 | t1//t0 = 12.000 | l1//l0 = 0.300 | alpha = 1.41 | Tmax = 2.344701
 HL = 7.000 | t1//t0 = 80.000 | l1//l0 = 0.300 | alpha = 1.41 | Tmax = 1.396180
 HL = 10.000 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.44 | Tmax = 2.394425
 HL = 22.000 | t1//t0 = 13.000 | l1//l0 = 0.100 | alpha = 1.52 | Tmax = 4.656376
 HL = 5.000 | t1//t0 = 17.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 0.022175
 HL = 7.000 | t1//t0 = 100.000 | l1//l0 = 0.500 | alpha = 1.44 | Tmax = Inf
 HL = 22.000 | t1//t0 = 30.000 | l1//l0 = 0.300 | alpha = 1.52 | Tmax = 4.144806
 HL = 18.000 | t1//t0 = 15.000 | l1//l0 = 0.700 | alpha = 1.53 | Tmax = 1.717317
 HL = 15.000 | t1//t0 = 90.000 | l1//l0 = 1.000 | alpha = 1.44 | Tmax = Inf
 HL = 10.000 | t1//t0 = 18.000 | l1//l0 = 0.700 | alpha = 1.48 | Tmax = 1.251424
 HL = 22.000 | t1//t0 = 13.000 | l1//l0 = 0.500 | alpha = 1.48 | Tmax = 5.167579
 HL = 5.000 | t1//t0 = 40.000 | l1//l0 = 0.050 | alpha = 1.51 | Tmax = 0.486208
 HL = 18.000 | t1//t0 = 40.000 | l1//l0 = 0.070 | alpha = 1.51 | Tmax = 4.261935
 HL = 10.000 | t1//t0 = 15.000 | l1//l0 = 0.050 | alpha = 1.53 | Tmax = 1.020147
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.050 | alpha = 1.41 | Tmax = 0.191375
 HL = 15.000 | t1//t0 = 90.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = Inf
